num_articles;start;stop;elapsed;rate
10;2022-10-10 21:59:51,574;2022-10-10 21:59:51,824;.250000000;40.000
10;2022-10-10 22:00:03,042;2022-10-10 22:00:03,289;.247000000;40.485
10;2022-10-10 22:00:14,545;2022-10-10 22:00:14,800;.255000000;39.215
10;2022-10-10 22:00:26,030;2022-10-10 22:00:26,294;.264000000;37.878
10;2022-10-10 22:00:37,557;2022-10-10 22:00:37,808;.251000000;39.840
10;2022-10-10 22:00:49,005;2022-10-10 22:00:49,263;.258000000;38.759
10;2022-10-10 22:01:00,457;2022-10-10 22:01:00,682;.225000000;44.444
10;2022-10-10 22:01:11,843;2022-10-10 22:01:12,011;.168000000;59.523
10;2022-10-10 22:01:23,260;2022-10-10 22:01:23,523;.263000000;38.022
10;2022-10-10 22:01:34,775;2022-10-10 22:01:35,004;.229000000;43.668
10;2022-10-10 22:01:46,186;2022-10-10 22:01:46,433;.247000000;40.485
10;2022-10-10 22:01:57,683;2022-10-10 22:01:57,924;.241000000;41.493
10;2022-10-10 22:02:09,181;2022-10-10 22:02:09,417;.236000000;42.372
10;2022-10-10 22:02:20,569;2022-10-10 22:02:20,810;.241000000;41.493
10;2022-10-10 22:02:31,994;2022-10-10 22:02:32,230;.236000000;42.372
10;2022-10-10 22:02:43,377;2022-10-10 22:02:43,623;.246000000;40.650
10;2022-10-10 22:02:54,819;2022-10-10 22:02:55,072;.253000000;39.525
10;2022-10-10 22:03:06,260;2022-10-10 22:03:06,493;.233000000;42.918
10;2022-10-10 22:03:17,666;2022-10-10 22:03:17,893;.227000000;44.052
10;2022-10-10 22:03:29,130;2022-10-10 22:03:29,573;.443000000;22.573
10;2022-10-10 22:03:40,746;2022-10-10 22:03:40,998;.252000000;39.682
10;2022-10-10 22:03:52,164;2022-10-10 22:03:52,414;.250000000;40.000
10;2022-10-10 22:04:03,666;2022-10-10 22:04:03,921;.255000000;39.215
10;2022-10-10 22:04:15,179;2022-10-10 22:04:15,425;.246000000;40.650
10;2022-10-10 22:04:26,574;2022-10-10 22:04:26,810;.236000000;42.372
100;2022-10-10 22:13:14,944;2022-10-10 22:13:17,500;2.556000000;39.123
100;2022-10-10 22:13:28,637;2022-10-10 22:13:31,183;2.546000000;39.277
100;2022-10-10 22:13:42,411;2022-10-10 22:13:45,090;2.679000000;37.327
100;2022-10-10 22:13:56,334;2022-10-10 22:13:59,047;2.713000000;36.859
100;2022-10-10 22:14:10,271;2022-10-10 22:14:12,845;2.574000000;38.850
100;2022-10-10 22:14:24,096;2022-10-10 22:14:26,774;2.678000000;37.341
100;2022-10-10 22:14:37,964;2022-10-10 22:14:40,593;2.629000000;38.037
100;2022-10-10 22:14:51,848;2022-10-10 22:14:54,576;2.728000000;36.656
100;2022-10-10 22:15:05,724;2022-10-10 22:15:08,237;2.513000000;39.793
100;2022-10-10 22:15:19,462;2022-10-10 22:15:22,132;2.670000000;37.453
100;2022-10-10 22:15:33,321;2022-10-10 22:15:35,953;2.632000000;37.993
100;2022-10-10 22:15:47,142;2022-10-10 22:15:49,675;2.533000000;39.478
100;2022-10-10 22:16:00,933;2022-10-10 22:16:03,577;2.644000000;37.821
100;2022-10-10 22:16:14,783;2022-10-10 22:16:17,319;2.536000000;39.432
100;2022-10-10 22:16:28,532;2022-10-10 22:16:31,208;2.676000000;37.369
100;2022-10-10 22:16:42,456;2022-10-10 22:16:44,879;2.423000000;41.271
100;2022-10-10 22:16:56,145;2022-10-10 22:16:59,006;2.861000000;34.952
100;2022-10-10 22:17:10,220;2022-10-10 22:17:12,946;2.726000000;36.683
100;2022-10-10 22:17:24,205;2022-10-10 22:17:26,768;2.563000000;39.016
100;2022-10-10 22:17:38,038;2022-10-10 22:17:40,746;2.708000000;36.927
100;2022-10-10 22:17:52,011;2022-10-10 22:17:54,550;2.539000000;39.385
100;2022-10-10 22:18:05,703;2022-10-10 22:18:08,434;2.731000000;36.616
100;2022-10-10 22:18:19,618;2022-10-10 22:18:22,196;2.578000000;38.789
100;2022-10-10 22:18:33,382;2022-10-10 22:18:36,035;2.653000000;37.693
100;2022-10-10 22:18:47,285;2022-10-10 22:18:49,876;2.591000000;38.595
100;2022-10-10 22:19:01,054;2022-10-10 22:19:03,651;2.597000000;38.505
100;2022-10-10 22:19:14,824;2022-10-10 22:19:17,404;2.580000000;38.759
100;2022-10-10 22:19:28,626;2022-10-10 22:19:31,128;2.502000000;39.968
100;2022-10-10 22:19:42,303;2022-10-10 22:19:45,056;2.753000000;36.324
100;2022-10-10 22:19:56,311;2022-10-10 22:19:58,858;2.547000000;39.261
1000;2022-10-10 22:33:08,939;2022-10-10 22:33:35,171;26.232000000;38.121
1000;2022-10-10 22:33:46,443;2022-10-10 22:34:13,224;26.781000000;37.339
1000;2022-10-10 22:34:24,345;2022-10-10 22:34:50,590;26.245000000;38.102
1000;2022-10-10 22:35:01,741;2022-10-10 22:35:28,006;26.265000000;38.073
1000;2022-10-10 22:35:39,227;2022-10-10 22:36:05,427;26.200000000;38.167
1000;2022-10-10 22:36:16,638;2022-10-10 22:36:40,206;23.568000000;42.430
1000;2022-10-10 22:36:51,350;2022-10-10 22:37:17,830;26.480000000;37.764
1000;2022-10-10 22:37:29,058;2022-10-10 22:37:54,935;25.877000000;38.644
1000;2022-10-10 22:38:06,086;2022-10-10 22:38:32,759;26.673000000;37.491
1000;2022-10-10 22:38:44,051;2022-10-10 22:39:10,506;26.455000000;37.800
1000;2022-10-10 22:39:21,655;2022-10-10 22:39:48,233;26.578000000;37.625
1000;2022-10-10 22:39:59,488;2022-10-10 22:40:25,919;26.431000000;37.834
1000;2022-10-10 22:40:37,184;2022-10-10 22:41:03,444;26.260000000;38.080
1000;2022-10-10 22:41:14,684;2022-10-10 22:41:41,009;26.325000000;37.986
1000;2022-10-10 22:41:52,269;2022-10-10 22:42:18,686;26.417000000;37.854
10000;2022-10-11 00:07:23,964;2022-10-11 00:11:46,110;262.146000000;38.146
10000;2022-10-11 00:11:57,396;2022-10-11 00:16:20,301;262.905000000;38.036
10000;2022-10-11 00:16:31,460;2022-10-11 00:20:53,293;261.833000000;38.192
10000;2022-10-11 00:21:04,540;2022-10-11 00:25:26,961;262.421000000;38.106
10000;2022-10-11 00:25:38,177;2022-10-11 00:30:00,395;262.218000000;38.136
10000;2022-10-11 00:30:11,667;2022-10-11 00:34:35,941;264.274000000;37.839
10000;2022-10-11 00:34:47,257;2022-10-11 00:39:08,597;261.340000000;38.264
10000;2022-10-11 00:39:19,794;2022-10-11 00:43:45,706;265.912000000;37.606
10000;2022-10-11 00:43:56,976;2022-10-11 00:48:20,620;263.644000000;37.929
10000;2022-10-11 00:48:31,771;2022-10-11 00:52:53,648;261.877000000;38.185
50000;2022-10-11 05:06:47,814;2022-10-11 05:28:43,166;1315.352000000;38.012
50000;2022-10-11 05:28:54,466;2022-10-11 05:50:50,752;1316.286000000;37.985
50000;2022-10-11 05:51:02,027;2022-10-11 06:13:02,827;1320.800000000;37.855
50000;2022-10-11 06:13:14,045;2022-10-11 06:35:01,517;1307.472000000;38.241
50000;2022-10-11 06:35:12,691;2022-10-11 06:57:15,660;1322.969000000;37.793
