num_articles;start;stop;elapsed;rate
100;2022-10-10T22:06:39.797Z;2022-10-10T22:06:39.848Z;.051000000;1960.784
100;2022-10-10T22:06:56.198Z;2022-10-10T22:06:56.262Z;.064000000;1562.500
100;2022-10-10T22:07:12.715Z;2022-10-10T22:07:12.773Z;.058000000;1724.137
100;2022-10-10T22:07:29.839Z;2022-10-10T22:07:29.926Z;.087000000;1149.425
100;2022-10-10T22:07:46.286Z;2022-10-10T22:07:46.332Z;.046000000;2173.913
100;2022-10-10T22:08:02.841Z;2022-10-10T22:08:02.903Z;.062000000;1612.903
100;2022-10-10T22:08:19.088Z;2022-10-10T22:08:19.144Z;.056000000;1785.714
100;2022-10-10T22:08:36.171Z;2022-10-10T22:08:36.220Z;.049000000;2040.816
100;2022-10-10T22:08:53.297Z;2022-10-10T22:08:53.351Z;.054000000;1851.851
100;2022-10-10T22:09:09.756Z;2022-10-10T22:09:09.819Z;.063000000;1587.301
100;2022-10-10T22:09:26.286Z;2022-10-10T22:09:26.338Z;.052000000;1923.076
100;2022-10-10T22:09:43.351Z;2022-10-10T22:09:43.400Z;.049000000;2040.816
100;2022-10-10T22:09:59.712Z;2022-10-10T22:09:59.776Z;.064000000;1562.500
100;2022-10-10T22:10:16.140Z;2022-10-10T22:10:16.204Z;.064000000;1562.500
100;2022-10-10T22:10:32.467Z;2022-10-10T22:10:32.515Z;.048000000;2083.333
100;2022-10-10T22:10:48.844Z;2022-10-10T22:10:48.910Z;.066000000;1515.151
100;2022-10-10T22:11:05.334Z;2022-10-10T22:11:05.397Z;.063000000;1587.301
100;2022-10-10T22:11:21.790Z;2022-10-10T22:11:21.854Z;.064000000;1562.500
100;2022-10-10T22:11:38.162Z;2022-10-10T22:11:38.214Z;.052000000;1923.076
100;2022-10-10T22:11:55.377Z;2022-10-10T22:11:55.427Z;.050000000;2000.000
100;2022-10-10T22:12:12.626Z;2022-10-10T22:12:12.674Z;.048000000;2083.333
100;2022-10-10T22:12:29.156Z;2022-10-10T22:12:29.237Z;.081000000;1234.567
100;2022-10-10T22:12:45.552Z;2022-10-10T22:12:45.613Z;.061000000;1639.344
100;2022-10-10T22:13:02.011Z;2022-10-10T22:13:02.074Z;.063000000;1587.301
1000;2022-10-10T22:21:01.086Z;2022-10-10T22:21:01.570Z;.484000000;2066.115
1000;2022-10-10T22:21:50.965Z;2022-10-10T22:21:51.406Z;.441000000;2267.573
1000;2022-10-10T22:22:41.116Z;2022-10-10T22:22:41.580Z;.464000000;2155.172
1000;2022-10-10T22:23:31.602Z;2022-10-10T22:23:32.061Z;.459000000;2178.649
1000;2022-10-10T22:24:21.514Z;2022-10-10T22:24:21.980Z;.466000000;2145.922
1000;2022-10-10T22:25:11.524Z;2022-10-10T22:25:11.976Z;.452000000;2212.389
1000;2022-10-10T22:26:01.521Z;2022-10-10T22:26:01.986Z;.465000000;2150.537
1000;2022-10-10T22:26:51.699Z;2022-10-10T22:26:52.162Z;.463000000;2159.827
1000;2022-10-10T22:27:41.467Z;2022-10-10T22:27:41.919Z;.452000000;2212.389
1000;2022-10-10T22:28:31.762Z;2022-10-10T22:28:32.207Z;.445000000;2247.191
1000;2022-10-10T22:29:21.828Z;2022-10-10T22:29:22.295Z;.467000000;2141.327
1000;2022-10-10T22:30:11.932Z;2022-10-10T22:30:12.383Z;.451000000;2217.294
1000;2022-10-10T22:31:01.613Z;2022-10-10T22:31:02.079Z;.466000000;2145.922
1000;2022-10-10T22:31:51.379Z;2022-10-10T22:31:51.839Z;.460000000;2173.913
1000;2022-10-10T22:32:41.443Z;2022-10-10T22:32:41.895Z;.452000000;2212.389
10000;2022-10-10T22:49:48.726Z;2022-10-10T22:49:53.690Z;4.964000000;2014.504
10000;2022-10-10T22:58:00.425Z;2022-10-10T22:58:05.286Z;4.861000000;2057.189
10000;2022-10-10T23:06:15.554Z;2022-10-10T23:06:20.427Z;4.873000000;2052.123
10000;2022-10-10T23:14:22.688Z;2022-10-10T23:14:27.628Z;4.940000000;2024.291
10000;2022-10-10T23:22:36.579Z;2022-10-10T23:22:41.496Z;4.917000000;2033.760
10000;2022-10-10T23:30:51.466Z;2022-10-10T23:30:56.375Z;4.909000000;2037.074
10000;2022-10-10T23:39:05.529Z;2022-10-10T23:39:10.452Z;4.923000000;2031.281
10000;2022-10-10T23:47:20.250Z;2022-10-10T23:47:25.143Z;4.893000000;2043.735
10000;2022-10-10T23:55:34.216Z;2022-10-10T23:55:39.130Z;4.914000000;2035.002
10000;2022-10-11T00:03:48.487Z;2022-10-11T00:03:53.355Z;4.868000000;2054.231
50000;2022-10-11T01:29:45.295Z;2022-10-11T01:30:10.396Z;25.101000000;1991.952
50000;2022-10-11T02:18:40.242Z;2022-10-11T02:19:04.849Z;24.607000000;2031.942
50000;2022-10-11T03:07:30.178Z;2022-10-11T03:07:54.980Z;24.802000000;2015.966
50000;2022-10-11T03:56:23.354Z;2022-10-11T03:56:48.410Z;25.056000000;1995.530
50000;2022-10-11T04:45:39.787Z;2022-10-11T04:46:04.749Z;24.962000000;2003.044
